Product ID,Store ID,Current Price,Optimal Price,Expected Revenue
4888.0,52.0,77.89,77.89,33259.03
1844.0,97.0,52.2,78.3,23752.62
2485.0,39.0,46.37,59.25,10317.46
4891.0,68.0,15.86,23.79,5696.6
2086.0,65.0,62.06,62.06,26375.5
4532.0,67.0,54.14,81.21,16795.26
2631.0,39.0,61.72,92.58,23798.3
2587.0,83.0,35.77,45.71,12207.76
9963.0,44.0,27.58,41.37,12520.23
2916.0,17.0,17.3,25.95,3132.5
4805.0,64.0,78.96,118.44,29946.94
7183.0,87.0,33.33,50.0,14832.88
3884.0,53.0,21.61,32.42,6933.72
2663.0,92.0,59.84,89.76,20418.56
5750.0,28.0,50.13,75.2,21434.81
8677.0,83.0,99.26,148.89,44697.12
6796.0,79.0,39.59,39.59,15836.0
9574.0,87.0,79.8,119.7,30855.93
6839.0,92.0,91.0,136.5,38517.01
4307.0,67.0,77.9,116.85,31101.87
7717.0,18.0,69.91,69.91,22441.11
5104.0,65.0,62.6,62.6,25478.2
3072.0,85.0,27.96,41.94,10725.23
6713.0,48.0,95.92,79.93,25537.92
3956.0,14.0,38.45,53.4,10826.23
7871.0,40.0,10.28,15.42,4233.45
5980.0,7.0,84.46,126.69,20904.89
5684.0,72.0,98.69,82.24,24626.86
4275.0,42.0,63.91,95.86,20278.24
6478.0,29.0,51.9,77.85,21163.51
5550.0,1.0,7.59,11.38,3221.51
3971.0,45.0,12.93,19.4,3134.26
9653.0,35.0,99.08,148.62,42547.38
3042.0,56.0,93.01,139.52,57495.01
1044.0,29.0,45.97,68.96,15742.4
6202.0,61.0,53.23,79.84,24803.62
9408.0,90.0,92.85,139.27,46106.06
2838.0,9.0,27.16,31.69,7858.76
3494.0,42.0,93.02,77.52,8279.05
7343.0,37.0,13.16,19.74,6951.81
3975.0,14.0,6.73,10.1,2892.95
5779.0,20.0,73.04,109.56,29630.85
4638.0,3.0,60.18,90.27,21638.88
6823.0,73.0,36.63,54.95,21751.61
1332.0,47.0,23.47,35.2,9807.61
4826.0,83.0,80.8,80.8,24401.6
1712.0,21.0,22.54,33.81,4946.83
6493.0,82.0,51.6,77.4,22199.31
4842.0,43.0,12.53,18.79,4779.01
6576.0,97.0,90.99,136.48,48158.07
6326.0,70.0,92.12,138.18,56902.07
2409.0,6.0,97.42,146.13,40903.0
9156.0,91.0,10.57,15.86,3649.78
3865.0,57.0,56.72,56.72,24276.16
3780.0,15.0,33.59,33.59,13771.9
1178.0,57.0,88.83,133.24,32890.44
4486.0,65.0,45.95,68.93,23224.45
8491.0,28.0,82.08,123.12,45549.77
4587.0,63.0,99.5,149.25,32574.14
8854.0,30.0,46.23,69.34,21297.74
4174.0,49.0,49.39,74.09,17412.71
1273.0,90.0,36.89,55.34,10317.34
3279.0,3.0,63.35,73.91,22143.63
1562.0,1.0,46.84,70.26,23033.08
7509.0,99.0,47.7,71.55,30648.44
7136.0,49.0,45.49,68.24,17411.08
5341.0,91.0,99.28,148.92,38466.79
1970.0,95.0,64.66,96.99,28620.43
2889.0,61.0,45.42,68.13,20051.0
4111.0,32.0,91.53,137.3,34072.08
6317.0,91.0,48.25,67.01,20036.22
6812.0,93.0,78.32,117.48,43613.42
5305.0,12.0,94.65,141.98,29094.53
1771.0,5.0,18.79,18.79,7290.52
5264.0,20.0,7.13,10.7,2842.2
1175.0,52.0,54.74,69.95,16940.91
9485.0,6.0,77.62,116.43,28653.84
3550.0,35.0,49.17,73.76,21442.74
2203.0,99.0,11.18,16.77,2882.85
3557.0,41.0,71.34,107.01,22312.6
8735.0,19.0,82.03,123.04,41464.21
6900.0,11.0,14.26,14.26,4962.48
7176.0,60.0,20.75,26.51,5600.41
5028.0,52.0,63.51,74.1,17535.08
6393.0,67.0,50.89,76.34,11334.2
3788.0,48.0,8.76,12.17,3598.69
1284.0,59.0,18.9,28.35,3789.23
1755.0,34.0,70.55,105.82,30568.8
5238.0,12.0,59.79,89.68,24050.54
8349.0,86.0,31.75,47.62,19691.39
6078.0,38.0,39.03,45.54,9535.5
2325.0,29.0,80.88,121.32,36650.89
8426.0,28.0,30.5,45.75,12878.75
4798.0,48.0,68.23,94.76,27304.03
5012.0,44.0,54.54,69.69,22620.22
8804.0,23.0,59.63,89.44,28608.59
9612.0,43.0,80.07,120.1,26132.55
3279.0,12.0,15.14,22.71,4136.68
2830.0,19.0,93.22,139.83,29345.79
2827.0,1.0,33.57,50.36,9361.11
1867.0,59.0,66.15,66.15,29965.95
3085.0,35.0,82.32,123.48,30003.38
5921.0,81.0,74.65,111.98,34478.09
6437.0,49.0,82.41,123.62,20453.38
8614.0,82.0,52.02,78.03,22171.38
5226.0,18.0,90.78,136.17,36514.77
7695.0,3.0,8.59,12.88,2594.63
3451.0,41.0,26.74,40.11,6336.38
1754.0,45.0,44.69,67.04,23534.89
1370.0,79.0,23.38,35.07,10734.41
8250.0,7.0,16.74,25.11,2306.83
5560.0,95.0,39.07,58.6,23099.78
1379.0,28.0,89.6,134.4,21340.56
2008.0,64.0,79.04,118.56,38539.33
1363.0,85.0,28.05,28.05,9340.65
4997.0,68.0,58.79,75.12,13906.99
1591.0,83.0,42.08,63.12,9562.2
7074.0,47.0,71.76,107.64,19111.5
8707.0,84.0,46.06,69.09,13791.84
7096.0,13.0,14.53,21.8,2436.68
1489.0,78.0,23.95,35.92,6301.88
5252.0,62.0,22.92,34.38,10116.18
6160.0,83.0,61.86,92.79,17372.46
8323.0,82.0,91.67,91.67,44459.95
5605.0,16.0,33.48,50.22,20481.25
1288.0,94.0,51.97,77.96,23033.39
5588.0,95.0,49.49,74.24,25087.15
3924.0,47.0,13.07,19.6,7753.49
7123.0,41.0,14.89,22.34,4020.6
3731.0,96.0,97.35,146.02,61085.97
4731.0,11.0,90.36,135.54,40139.55
5280.0,5.0,41.68,62.52,17056.39
2688.0,50.0,79.4,79.4,39064.8
6706.0,89.0,46.86,70.29,12019.36
1493.0,95.0,6.55,9.82,2959.07
3816.0,44.0,94.69,142.04,48017.54
9023.0,49.0,99.27,148.9,37672.4
6242.0,21.0,5.36,8.04,2128.73
1178.0,10.0,30.36,30.36,12144.0
9064.0,41.0,21.79,32.68,8182.39
5310.0,28.0,42.68,64.02,5764.14
4734.0,73.0,60.33,60.33,23830.35
5024.0,49.0,18.19,27.29,8997.71
6164.0,32.0,39.04,58.56,18049.03
9333.0,27.0,32.98,49.47,16508.62
6050.0,41.0,10.15,10.15,4861.85
2751.0,32.0,99.02,148.53,45074.94
4981.0,67.0,46.53,69.8,18274.05
3432.0,83.0,55.37,83.06,15267.21
8030.0,2.0,66.37,99.56,49232.04
2297.0,61.0,20.95,26.77,6912.11
1929.0,95.0,51.01,76.52,17382.05
2120.0,70.0,62.47,93.7,24191.13
5621.0,14.0,20.74,20.74,8752.28
8577.0,94.0,42.51,59.04,16763.89
5061.0,62.0,54.25,69.32,27175.94
6428.0,88.0,80.83,121.24,25560.03
3426.0,19.0,14.6,21.9,7080.59
8445.0,83.0,54.3,69.38,13168.46
1940.0,94.0,70.64,105.96,21713.28
6751.0,65.0,67.36,67.36,32871.68
3048.0,12.0,26.28,39.42,9488.77
7861.0,53.0,88.79,133.18,39137.24
4217.0,68.0,81.66,81.66,29724.24
9757.0,87.0,85.85,128.77,16145.89
7215.0,89.0,49.76,74.64,17833.13
5268.0,93.0,18.06,27.09,8399.01
7287.0,94.0,18.79,28.18,7399.49
6175.0,27.0,60.09,90.14,21548.85
4005.0,93.0,69.34,104.01,33044.58
2827.0,67.0,44.83,67.24,23571.96
2924.0,30.0,14.87,22.3,8907.79
9811.0,14.0,80.63,120.94,32748.59
3566.0,18.0,75.32,112.98,40511.87
7615.0,33.0,12.03,18.04,6743.14
8482.0,38.0,68.53,68.53,32209.1
6401.0,77.0,47.3,70.95,23043.89
6068.0,34.0,91.71,66.24,15960.11
4092.0,1.0,50.15,69.65,18258.76
4367.0,96.0,88.7,133.05,33391.21
5091.0,94.0,36.14,54.21,12637.46
6325.0,59.0,50.87,76.3,24253.04
2287.0,21.0,25.64,38.46,10751.71
3162.0,1.0,95.36,143.04,24499.5
9244.0,23.0,34.62,51.93,12851.74
5660.0,48.0,17.35,26.02,8006.92
3588.0,50.0,21.39,32.08,7477.07
7689.0,85.0,31.88,47.82,14569.95
8001.0,92.0,41.2,61.8,14800.62
6067.0,68.0,20.44,30.66,6250.58
3571.0,27.0,22.1,30.69,6897.44
1912.0,70.0,44.04,66.06,23710.07
5791.0,2.0,91.51,137.27,31542.34
6881.0,97.0,49.85,74.78,23807.67
5133.0,15.0,82.19,82.19,31314.39
7476.0,94.0,33.61,33.61,15695.87
1014.0,71.0,59.25,88.88,21149.66
2714.0,49.0,52.14,72.42,17866.28
1411.0,22.0,27.41,38.07,9598.62
7898.0,14.0,75.28,112.92,24193.21
1138.0,48.0,14.71,22.06,6098.62
1964.0,7.0,36.1,50.14,12770.15
3581.0,94.0,87.27,130.9,20102.4
5066.0,27.0,72.8,109.2,34933.71
3282.0,27.0,64.57,96.85,28242.05
2906.0,88.0,96.39,144.58,40250.29
6568.0,58.0,5.05,5.89,2234.97
9053.0,81.0,40.01,60.02,8933.75
3800.0,63.0,34.94,52.41,19725.03
5504.0,64.0,83.63,125.44,25762.23
7199.0,58.0,79.91,119.86,45933.0
1843.0,27.0,71.02,71.02,24714.96
4120.0,63.0,36.81,55.22,16836.75
5351.0,71.0,80.88,121.32,40495.78
6419.0,48.0,90.04,135.06,50007.25
8158.0,85.0,52.73,79.1,25807.11
5620.0,78.0,22.97,22.97,7120.7
8882.0,41.0,73.48,110.22,30289.52
4360.0,87.0,6.17,9.25,2740.94
3058.0,43.0,21.8,32.7,9711.01
2216.0,23.0,71.55,71.55,33056.1
8401.0,42.0,89.02,133.53,35913.34
8665.0,91.0,77.67,116.5,41448.03
8190.0,83.0,67.5,101.25,22948.23
2713.0,63.0,52.59,78.89,16818.0
1499.0,68.0,43.66,60.64,17243.34
4638.0,34.0,35.85,35.85,15666.45
5327.0,79.0,64.58,96.87,39487.76
7830.0,76.0,19.89,29.84,7556.6
9030.0,48.0,40.27,55.93,12665.07
2544.0,11.0,21.38,32.07,8746.14
2542.0,69.0,60.68,77.54,15860.73
4139.0,43.0,63.67,95.5,27461.86
5589.0,32.0,94.31,141.46,19342.44
4608.0,65.0,27.92,41.88,4656.36
1204.0,78.0,77.05,115.57,37537.22
5140.0,90.0,8.43,8.43,3835.65
2943.0,31.0,72.09,108.14,22491.29
9151.0,53.0,62.68,94.02,25825.27
1138.0,5.0,5.14,6.0,1905.4
6923.0,5.0,64.21,96.32,28641.55
3813.0,34.0,56.14,77.97,32673.78
6426.0,42.0,13.55,20.33,4408.62
9915.0,21.0,8.47,11.76,3071.75
1524.0,13.0,64.6,75.37,19901.32
5102.0,78.0,46.94,65.19,18900.14
1964.0,81.0,95.07,142.6,52717.66
4898.0,64.0,75.49,96.46,18510.11
6332.0,50.0,83.63,125.44,28205.37
5726.0,96.0,6.92,10.38,2296.3
1174.0,27.0,95.37,95.37,47303.52
7653.0,3.0,39.71,59.56,16491.91
2143.0,31.0,80.76,121.14,49634.21
9389.0,27.0,40.47,60.7,20130.63
4692.0,74.0,42.61,63.92,18646.51
6717.0,37.0,52.78,52.78,17628.52
7466.0,20.0,7.39,11.08,1430.63
2545.0,61.0,78.35,117.52,26764.92
7422.0,38.0,33.02,49.53,12087.05
6345.0,46.0,8.81,12.24,1466.84
1487.0,97.0,88.78,133.17,40150.41
6719.0,54.0,15.58,23.37,4822.02
4910.0,22.0,78.71,118.06,23021.31
8342.0,23.0,89.64,134.46,37118.02
6280.0,92.0,90.03,135.05,25196.39
5421.0,50.0,5.89,8.83,1226.7
7395.0,57.0,62.89,87.35,26639.37
8033.0,99.0,81.07,81.07,39643.23
5600.0,43.0,20.88,31.32,10347.2
5221.0,80.0,67.39,101.08,21480.32
7440.0,32.0,57.33,57.33,27403.74
5579.0,28.0,65.23,97.84,22160.52
4289.0,20.0,23.86,35.79,9555.24
6914.0,11.0,98.09,147.14,63116.73
8367.0,58.0,51.25,76.88,18772.92
8813.0,82.0,99.34,149.01,53969.13
2886.0,64.0,70.12,105.18,34295.96
5427.0,1.0,81.93,95.58,19098.05
4415.0,87.0,68.5,87.53,24852.0
8000.0,1.0,35.97,53.96,16682.58
2859.0,33.0,89.35,134.02,26319.54
3064.0,24.0,96.88,145.32,36085.87
9061.0,6.0,41.83,62.74,16037.47
2939.0,29.0,37.16,37.16,14566.72
2237.0,67.0,49.46,74.19,24876.64
8985.0,89.0,84.24,126.36,35584.57
9894.0,65.0,53.2,73.89,24149.68
9300.0,66.0,5.31,7.38,1341.91
2705.0,2.0,8.12,12.18,4108.56
1187.0,37.0,24.37,36.56,10989.46
6678.0,59.0,35.65,53.47,15420.54
4712.0,44.0,66.79,100.18,31435.48
8667.0,63.0,44.98,67.47,14930.73
3309.0,35.0,7.07,10.6,2537.36
9699.0,34.0,74.98,112.47,28111.74
1293.0,83.0,76.35,114.52,27719.96
3417.0,64.0,81.05,81.05,37769.3
7206.0,21.0,76.38,76.38,28184.22
1507.0,72.0,71.91,107.86,30444.56
9074.0,76.0,72.89,109.34,46208.16
7215.0,56.0,5.72,5.72,2225.08
5796.0,46.0,57.39,79.71,16647.21
8568.0,51.0,23.45,35.17,9591.83
9497.0,73.0,8.55,12.82,5289.81
8154.0,40.0,68.39,102.58,28168.86
7502.0,42.0,51.63,77.45,13957.91
9569.0,79.0,95.47,143.2,30470.26
4844.0,71.0,81.89,122.84,59902.31
7583.0,71.0,86.99,130.48,46545.8
8639.0,5.0,77.04,115.56,25017.38
9668.0,28.0,25.89,38.84,11173.61
9919.0,57.0,95.34,143.01,40011.07
2956.0,16.0,76.39,76.39,24521.19
4657.0,53.0,83.48,125.22,36584.2
8732.0,64.0,72.18,108.27,22740.52
3656.0,7.0,9.5,12.14,3083.07
4660.0,86.0,79.53,119.3,32172.21
6417.0,85.0,55.07,76.49,23714.09
5970.0,67.0,6.76,9.39,2701.49
4896.0,32.0,57.28,85.92,18599.25
2142.0,35.0,56.19,78.04,11150.95
5236.0,49.0,93.22,77.68,16850.95
5399.0,78.0,36.63,54.95,18995.42
6276.0,65.0,87.19,130.78,26586.68
9356.0,81.0,30.45,30.45,13611.15
1302.0,4.0,70.95,98.54,35264.99
2838.0,46.0,52.13,78.2,22243.15
7549.0,86.0,28.3,36.16,9602.82
3742.0,73.0,41.52,62.28,17047.11
9843.0,47.0,48.52,72.78,28214.23
9587.0,71.0,23.74,35.61,13379.66
8226.0,59.0,24.73,24.73,9570.51
9794.0,96.0,97.41,97.41,45295.65
1680.0,89.0,96.07,144.1,28893.86
9708.0,41.0,7.53,11.3,2831.45
3265.0,95.0,77.82,116.73,23630.66
1817.0,78.0,63.85,95.78,17499.91
1717.0,5.0,42.56,59.11,18018.32
6932.0,75.0,79.6,119.4,29072.07
4180.0,97.0,53.46,53.46,22773.96
4586.0,98.0,96.98,145.47,54843.34
9706.0,35.0,68.82,95.58,28187.02
9615.0,9.0,87.15,130.73,40885.15
4525.0,76.0,74.82,87.29,18571.67
3794.0,97.0,17.85,26.78,6571.73
8556.0,41.0,53.05,79.57,16774.21
4450.0,40.0,88.17,132.26,24473.9
6452.0,89.0,88.64,132.96,44630.62
6272.0,96.0,37.67,56.5,17637.93
4915.0,23.0,82.54,123.81,42883.16
6909.0,70.0,21.67,27.69,6194.58
7885.0,72.0,23.3,34.95,9468.42
4590.0,70.0,91.88,137.82,30257.41
6295.0,9.0,40.84,61.26,13713.61
9027.0,15.0,57.87,86.8,27408.66
6144.0,72.0,15.92,23.88,6306.09
6718.0,4.0,23.06,34.59,3421.37
6734.0,28.0,9.53,14.29,3338.05
6856.0,67.0,41.88,62.82,8236.12
4498.0,37.0,59.24,88.86,26997.35
8115.0,76.0,14.64,20.33,3528.66
2057.0,32.0,65.27,90.65,28012.1
9696.0,24.0,53.08,79.62,23840.5
2792.0,70.0,80.38,120.57,23300.87
8382.0,82.0,50.84,76.26,24081.84
1486.0,65.0,53.11,79.66,26620.03
7565.0,32.0,80.56,120.84,27275.46
2367.0,35.0,79.13,118.7,35780.7
9863.0,45.0,48.98,73.47,25890.68
5775.0,80.0,13.13,19.7,4104.55
9762.0,35.0,10.69,16.04,6423.74
9783.0,61.0,23.08,34.62,6564.59
3563.0,58.0,24.7,37.05,14232.13
3547.0,93.0,37.98,56.97,13710.13
4859.0,96.0,47.26,65.64,20642.16
8505.0,78.0,65.93,98.9,26737.18
1346.0,8.0,17.37,26.06,5863.83
7548.0,35.0,54.92,76.28,17764.01
6608.0,33.0,62.4,62.4,27019.2
2942.0,39.0,20.95,31.42,3407.44
6222.0,16.0,81.73,122.6,43024.34
8697.0,55.0,27.29,40.94,10823.99
1227.0,73.0,6.33,8.79,1833.61
4220.0,32.0,35.85,53.78,8857.25
8667.0,68.0,50.76,76.14,23239.38
4634.0,61.0,50.82,76.23,17185.14
2140.0,2.0,37.24,55.86,13852.93
6265.0,95.0,98.42,147.63,44423.13
3154.0,19.0,63.61,95.42,13100.48
8871.0,77.0,5.64,8.46,2415.62
2516.0,66.0,78.55,78.55,27806.7
7823.0,39.0,23.16,34.74,10193.56
4852.0,93.0,20.35,30.52,9857.07
6321.0,24.0,48.62,72.93,12778.45
8603.0,29.0,77.24,115.86,30133.67
8036.0,87.0,71.09,71.09,31492.87
6621.0,65.0,84.46,126.69,40034.11
1763.0,9.0,22.95,34.42,9732.52
6039.0,7.0,76.37,114.56,32963.13
2447.0,45.0,72.12,108.18,25137.85
6412.0,23.0,20.75,31.12,6259.46
9424.0,55.0,40.1,60.15,17725.28
5509.0,35.0,19.92,29.88,5821.12
9475.0,27.0,79.91,119.86,28619.34
9799.0,6.0,63.35,95.02,17196.53
4041.0,95.0,95.65,143.48,58615.09
4435.0,89.0,21.29,31.94,6671.6
5039.0,1.0,60.1,90.15,31040.24
3328.0,19.0,51.48,77.22,23946.18
2675.0,36.0,92.04,138.06,33640.23
4143.0,28.0,28.38,42.57,10180.3
6196.0,48.0,72.71,109.06,44735.13
7235.0,40.0,93.61,140.42,56693.06
1970.0,19.0,99.15,148.73,28468.15
9150.0,25.0,38.88,58.32,12212.84
5944.0,59.0,31.05,46.58,11654.31
8871.0,57.0,79.75,119.62,23679.92
4497.0,92.0,39.5,59.25,22237.08
1196.0,70.0,33.94,50.91,7588.77
6014.0,49.0,98.62,147.93,33389.19
3895.0,94.0,86.54,129.81,43369.77
4582.0,39.0,7.53,11.3,4544.81
5183.0,43.0,40.5,40.5,17617.5
8279.0,33.0,18.04,27.06,11465.21
3244.0,69.0,17.17,25.76,9573.29
2220.0,41.0,25.66,38.49,10352.64
6573.0,98.0,27.86,41.79,7132.91
8893.0,7.0,24.12,36.18,8852.86
4842.0,74.0,73.03,109.54,27452.49
8432.0,85.0,52.91,73.49,15551.52
1247.0,63.0,79.06,118.59,42659.71
6143.0,52.0,33.8,50.7,16352.32
5418.0,80.0,21.67,32.51,11106.24
6788.0,20.0,5.86,5.86,2496.36
7817.0,41.0,50.33,64.31,19116.87
1163.0,6.0,16.19,24.29,4880.76
9437.0,23.0,79.94,119.91,36058.56
4983.0,31.0,76.46,114.69,25575.09
2179.0,64.0,82.67,124.0,43467.32
8378.0,15.0,56.7,85.05,21575.75
5640.0,36.0,59.84,59.84,27107.52
1823.0,88.0,36.82,55.23,18564.49
2566.0,80.0,63.74,95.61,20939.8
8377.0,83.0,14.0,16.33,3265.63
5897.0,85.0,19.19,28.79,9282.04
2239.0,30.0,40.88,61.32,10985.91
3649.0,5.0,98.87,148.3,35480.14
3083.0,26.0,57.12,85.68,19559.41
2148.0,12.0,12.9,17.92,3225.51
6108.0,89.0,36.12,54.18,16804.86
2692.0,8.0,52.76,52.76,21842.64
2511.0,32.0,66.08,99.12,21529.88
9998.0,92.0,20.81,28.9,6636.32
6817.0,18.0,39.79,59.68,16288.86
3432.0,8.0,32.73,49.1,11938.98
8770.0,49.0,53.06,79.59,12899.53
3997.0,47.0,51.02,70.86,16557.66
9084.0,66.0,67.04,78.21,19998.93
6463.0,65.0,67.36,93.56,26945.03
9965.0,54.0,18.72,23.92,7342.32
8644.0,93.0,10.21,15.32,4539.79
6131.0,98.0,20.94,31.41,10371.11
3106.0,99.0,93.47,140.2,36347.47
7817.0,53.0,90.68,90.68,35999.96
2549.0,46.0,11.48,17.22,3671.42
5309.0,42.0,44.45,66.68,20657.09
1904.0,50.0,59.21,75.66,20704.91
8612.0,75.0,57.53,79.9,24558.95
4829.0,88.0,84.82,127.23,29113.44
2760.0,58.0,76.48,89.23,27564.14
1583.0,32.0,18.04,27.06,8200.67
3566.0,58.0,68.67,103.0,44266.07
1883.0,54.0,7.52,11.28,1117.6
8464.0,19.0,29.09,29.09,11141.47
4174.0,43.0,56.83,78.93,19452.62
4551.0,57.0,37.95,56.92,8498.2
8055.0,14.0,81.04,121.56,25131.71
3747.0,54.0,29.5,44.25,11845.16
5900.0,51.0,49.46,74.19,22441.67
7837.0,50.0,22.71,22.71,9878.85
4361.0,6.0,56.85,78.96,20125.69
4241.0,30.0,49.48,74.22,22623.66
3143.0,7.0,68.96,103.44,31702.8
8534.0,23.0,51.75,77.62,23691.07
4557.0,31.0,27.28,40.92,5877.71
3811.0,70.0,67.44,101.16,34811.6
7062.0,90.0,28.52,42.78,9747.17
9315.0,27.0,76.97,115.46,41643.39
1759.0,99.0,71.52,107.28,27090.14
5256.0,96.0,49.72,74.58,23521.44
6690.0,12.0,94.95,94.95,34087.05
6484.0,34.0,87.31,130.96,40468.05
7187.0,65.0,94.44,141.66,66180.96
7170.0,86.0,94.71,89.45,24451.97
1451.0,48.0,45.06,45.06,13112.46
5094.0,62.0,28.13,42.2,8868.66
1682.0,18.0,47.33,65.74,16608.95
4708.0,69.0,20.22,28.08,9504.59
5157.0,38.0,77.69,77.69,34572.05
3801.0,31.0,93.14,139.71,41040.55
4161.0,64.0,49.14,73.71,17345.36
9431.0,78.0,60.47,90.7,41238.9
9869.0,92.0,79.37,79.37,30001.86
1140.0,74.0,73.79,110.68,17086.13
2738.0,96.0,61.23,91.84,30693.62
6228.0,86.0,26.78,37.19,9268.95
2888.0,29.0,42.91,59.6,16725.26
3687.0,98.0,31.35,47.03,8434.5
4914.0,41.0,29.98,44.97,11587.56
8662.0,56.0,90.22,135.33,62497.58
4675.0,81.0,71.16,106.74,22875.33
8274.0,75.0,90.66,135.99,41985.48
1048.0,70.0,15.59,23.38,4789.32
4821.0,28.0,74.84,112.26,37713.31
5974.0,72.0,76.49,114.73,40065.28
9032.0,68.0,58.29,87.44,32749.91
7413.0,6.0,53.38,80.07,24388.53
6093.0,71.0,6.54,9.08,1776.26
5451.0,35.0,68.32,102.48,36446.55
2082.0,86.0,19.06,26.47,6098.34
4926.0,41.0,33.46,50.19,9851.75
1229.0,97.0,57.69,86.54,12784.71
9852.0,65.0,94.4,94.4,45972.8
4233.0,17.0,92.24,138.36,31261.46
5720.0,18.0,62.46,93.69,19358.63
6124.0,82.0,62.23,93.34,21138.6
9358.0,68.0,76.25,114.38,32199.88
1808.0,62.0,83.67,125.5,60324.3
8326.0,97.0,11.87,17.8,3536.93
3103.0,70.0,26.76,37.17,10069.09
1926.0,85.0,13.99,20.98,3094.98
3859.0,10.0,34.89,52.34,13112.9
8468.0,87.0,18.19,27.29,5661.75
1343.0,70.0,71.67,107.5,37511.12
5695.0,83.0,41.02,61.53,9769.26
7402.0,45.0,38.99,54.15,15811.75
2677.0,9.0,84.17,126.26,41050.38
8102.0,36.0,73.4,110.1,29968.67
7236.0,51.0,36.51,54.76,11675.51
7641.0,8.0,39.97,59.96,16135.34
1279.0,56.0,40.56,60.84,17102.07
7073.0,96.0,60.43,90.64,18471.96
2946.0,69.0,14.73,22.1,9833.85
9062.0,67.0,7.15,10.73,3301.99
7470.0,11.0,31.34,47.01,10234.13
9464.0,10.0,83.88,125.82,31596.27
5760.0,57.0,87.5,131.25,48348.68
8878.0,55.0,79.26,118.89,41931.09
8923.0,76.0,56.36,78.28,26261.24
2471.0,23.0,14.7,22.05,6306.31
6331.0,98.0,25.25,37.88,7653.2
5711.0,92.0,8.55,11.88,2600.31
7156.0,71.0,63.11,87.65,26525.47
5293.0,38.0,50.34,64.32,17431.43
9641.0,14.0,6.15,9.23,1709.73
1076.0,18.0,78.11,78.11,37258.47
6128.0,51.0,19.44,19.44,9583.92
8951.0,87.0,91.46,137.19,34350.43
9469.0,47.0,35.34,53.01,14109.06
9430.0,31.0,95.84,143.76,22816.73
2525.0,64.0,61.98,92.97,26216.6
9380.0,19.0,77.25,77.25,21243.75
6082.0,42.0,25.01,37.52,6625.9
6378.0,15.0,24.43,36.64,9272.65
3889.0,62.0,39.75,39.75,15423.0
5644.0,88.0,7.72,11.58,3562.94
8556.0,46.0,88.8,133.2,28860.2
1947.0,11.0,40.49,60.74,22449.71
2120.0,69.0,36.95,55.42,13519.29
1946.0,67.0,61.6,92.4,28401.9
6438.0,53.0,32.96,49.44,17607.35
1148.0,57.0,65.95,98.93,33270.29
3042.0,15.0,96.83,145.24,29121.12
4098.0,55.0,95.04,95.04,45714.24
5847.0,57.0,37.34,56.01,10529.68
5853.0,7.0,68.45,102.68,30607.49
7031.0,82.0,42.59,59.15,13346.69
7279.0,36.0,51.5,77.25,16592.13
9101.0,48.0,86.65,129.98,21120.2
8099.0,22.0,30.18,30.18,12464.34
2364.0,97.0,81.58,122.37,31134.51
8162.0,56.0,94.71,142.06,29746.51
1534.0,81.0,6.67,9.26,1764.76
2299.0,89.0,34.67,44.3,3593.52
7701.0,97.0,70.33,105.5,30476.86
6866.0,28.0,20.33,20.33,9799.06
5313.0,54.0,54.02,75.03,17611.68
4882.0,70.0,70.26,105.39,24281.4
5279.0,25.0,44.8,67.2,20188.1
1299.0,34.0,64.53,96.8,34808.84
1836.0,39.0,65.2,65.2,27253.6
8462.0,83.0,98.32,147.48,47221.56
7907.0,38.0,40.59,60.89,17468.66
2318.0,60.0,16.71,25.06,6635.02
9924.0,10.0,67.94,94.36,27214.06
5401.0,88.0,47.31,47.31,14855.34
7404.0,73.0,41.79,62.68,8657.01
3244.0,23.0,80.9,121.35,20877.38
4226.0,39.0,95.05,142.57,23817.08
6572.0,53.0,69.45,104.18,30438.93
1578.0,39.0,85.46,128.19,28480.73
1238.0,8.0,39.09,54.29,11170.61
1299.0,23.0,95.97,143.95,39691.32
5181.0,98.0,5.24,6.11,1471.56
2107.0,97.0,61.3,78.33,28023.88
5622.0,73.0,82.13,123.2,22070.96
6999.0,67.0,11.18,16.77,3877.24
8460.0,93.0,60.21,60.21,24686.1
3777.0,12.0,16.8,25.2,3294.66
5740.0,92.0,32.81,49.22,15053.39
7861.0,3.0,64.38,96.57,25753.0
6225.0,48.0,63.77,88.57,31480.63
1741.0,80.0,34.56,51.84,19519.81
1880.0,87.0,54.4,75.56,15055.46
3883.0,86.0,21.1,31.65,5977.57
7687.0,86.0,52.02,78.03,29907.01
9524.0,81.0,9.29,11.87,2518.39
4457.0,36.0,49.65,74.47,20643.11
3068.0,77.0,76.25,114.38,44964.85
3286.0,70.0,45.0,67.5,9897.64
7089.0,24.0,25.6,38.4,5440.29
7222.0,42.0,72.39,108.58,31320.09
1039.0,94.0,98.82,148.23,64235.56
3498.0,21.0,38.35,53.26,10503.76
3172.0,46.0,67.46,101.19,33073.45
8335.0,51.0,99.2,148.8,55844.64
6412.0,28.0,69.91,73.79,15783.47
1186.0,28.0,54.98,54.98,25345.78
2473.0,24.0,15.28,15.28,5959.2
6973.0,2.0,86.86,130.29,27830.13
4083.0,73.0,5.67,8.5,2145.29
5613.0,27.0,70.2,105.3,20715.49
5015.0,70.0,61.93,92.9,32774.94
4956.0,97.0,40.75,61.12,11804.27
6389.0,73.0,29.99,44.98,11262.91
